url,title,author,avg_rating,num_ratings,num_reviews
https://www.goodreads.com/book/show/6657006-the-dwarves,"The Dwarves (The Dwarves, #1)",Markus Heitz,3.95,"11,565",807
https://www.goodreads.com/book/show/40500762-the-broken-sword,The Broken Sword,Poul Anderson,3.86,"5,957",624
https://www.goodreads.com/book/show/153220.The_Broken_Crown,"The Broken Crown (The Sun Sword, #1)",Michelle West,3.93,"3,017",147
https://www.goodreads.com/book/show/29247884-the-destroyer-2,"The Destroyer 2 (The Destroyer, #2)",Michael-Scott Earle,4.1,"1,733",60
https://www.goodreads.com/book/show/15775130-a-man-and-his-god,A Man and His God,Janet E. Morris,4.42,90,27
https://www.goodreads.com/book/show/47916.Obernewtyn,"Obernewtyn (The Obernewtyn Chronicles, #1)",Isobelle Carmody,3.96,"11,562",796
https://www.goodreads.com/book/show/10626594-the-scorpio-races,The Scorpio Races,Maggie Stiefvater,4.08,"105,791",not found
https://www.goodreads.com/book/show/149302.Silverthorn,"Silverthorn (The Riftwar Saga, #3)",Raymond E. Feist,4.1,"59,051",966
https://www.goodreads.com/book/show/7011403-dragon-haven,"Dragon Haven (Rain Wild Chronicles, #2)",Robin Hobb,4.1,"30,373",1372
https://www.goodreads.com/book/show/645023.Castle_of_Wizardry,"Castle of Wizardry (The Belgariad, #4)",David Eddings,4.15,"73,173",835
https://www.goodreads.com/book/show/18243700-the-assassin-s-blade,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,4.35,"214,917",18151
https://www.goodreads.com/book/show/24689551-the-ix,The IX  (The IX #1),Andrew P. Weston,3.42,460,74
https://www.goodreads.com/book/show/8801543-among-thieves,"Among Thieves (Tales of the Kin, #1)",Douglas Hulick,3.94,"12,330",717
https://www.goodreads.com/book/show/23766634-a-court-of-wings-and-ruin,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,4.43,"504,360",41614
https://www.goodreads.com/book/show/29394.Cursor_s_Fury,"Cursor's Fury (Codex Alera, #3)",Jim Butcher,4.34,"64,070",1544
https://www.goodreads.com/book/show/33022673-king-s-lament,King's Lament,Lilia Blanc,3.62,81,28
https://www.goodreads.com/book/show/36617106-epic-of-lilith,Epic of Lilith,Ivars Ozols,4.08,24,5
https://www.goodreads.com/book/show/42778691-the-oracle-s-journal,The Oracle's Journal (Of Gods and Guardians #1),Dimitri Liountris,4.41,27,11
https://www.goodreads.com/book/show/13737.The_Twelve_Kingdoms,"The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms, #1)",Fuyumi Ono,4.21,"2,722",197
https://www.goodreads.com/book/show/21535271-the-slow-regard-of-silent-things,"The Slow Regard of Silent Things (The Kingkiller Chronicle, #2.5)",Patrick Rothfuss,3.89,"127,997",not found
https://www.goodreads.com/book/show/89553.Talion,Talion: Revenant,Michael A. Stackpole,4.17,"2,757",not found
https://www.goodreads.com/book/show/13503808-desolace,"Desolace (Desolace, #1)",Lucian Barnes,3.88,85,38
https://www.goodreads.com/book/show/97126.The_Talisman_and_Black_House,The Talisman and Black House,Stephen King,4.45,"4,023",43
https://www.goodreads.com/book/show/127586.The_White_Dragon,"The White Dragon (Pern, #3)",Anne McCaffrey,4.19,"44,693",917
https://www.goodreads.com/book/show/31549513-the-alchemists-of-loom,"The Alchemists of Loom (Loom Saga, #1)",Elise Kova,3.96,"6,040",956
https://www.goodreads.com/book/show/1814843.The_Siege_of_Macindaw,"The Siege of Macindaw (Ranger's Apprentice, #6)",John Flanagan,4.34,"60,475",1621
https://www.goodreads.com/book/show/40034669-the-octunnumi-fosbit-files-prologue,The Octunnumi Fosbit Files Prologue,Trevor Alan Foris,4.05,"7,825",409
https://www.goodreads.com/book/show/828878.The_Complete_Chronicles_of_Conan,The Complete Chronicles of Conan,Robert E. Howard,4.29,"4,815",217
https://www.goodreads.com/book/show/47624.Lirael,"Lirael (Abhorsen, #2)",Garth Nix,4.27,"114,272",3373
https://www.goodreads.com/book/show/187124.Running_with_the_Demon,"Running with the Demon (Word & Void, #1)",Terry Brooks,3.98,"27,858",728
https://www.goodreads.com/book/show/2873976-the-heart-of-the-stone,"The Heart of the Stone (Stonewiser, #1)",Dora Machado,3.75,330,37
https://www.goodreads.com/book/show/15992857-baby,"Baby (Species Intervention #6609, #1)",J.K. Accinni,3.8,874,228
https://www.goodreads.com/book/show/17832472-the-dragon-god,"The Dragon God (The Horn King, #2)",Brae Wyckoff,4.57,47,13
https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds,The War of the Worlds,H.G. Wells,3.83,"273,614",9523
https://www.goodreads.com/book/show/20887238-traitor-s-blade,"Traitor's Blade (Greatcoats, #1)",Sebastien de Castell,4.05,"19,630",2374
https://www.goodreads.com/book/show/33.The_Lord_of_the_Rings,The Lord of the Rings,J.R.R. Tolkien,4.51,"611,518",12774
https://www.goodreads.com/book/show/257054.Lion_of_Macedon,"Lion of Macedon (Greek Series, #1)",David Gemmell,4.27,"4,994",151
https://www.goodreads.com/book/show/15992880-echo,"Echo (Species Intervention #6609, #2)",J.K. Accinni,4.12,386,112
https://www.goodreads.com/book/show/10664113-a-dance-with-dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,4.32,"595,944",not found
https://www.goodreads.com/book/show/5091.The_Dark_Tower,"The Dark Tower (The Dark Tower, #7)",Stephen King,4.25,"158,424",6413
https://www.goodreads.com/book/show/13878.Prince_of_the_Blood,"Prince of the Blood (Krondor's Sons, #1)",Raymond E. Feist,4,"23,894",not found
https://www.goodreads.com/book/show/216849.Lord_of_Snow_and_Shadows,"Lord of Snow and Shadows (Tears of Artamon, #1)",Sarah Ash,3.69,"2,882",187
https://www.goodreads.com/book/show/305234.Wicked_Lovely,"Wicked Lovely (Wicked Lovely, #1)",Melissa Marr,3.69,"163,018",7239
https://www.goodreads.com/book/show/55398.House_of_Chains,"House of Chains (Malazan Book of the Fallen, #4)",Steven Erikson,4.34,"41,501",1416
https://www.goodreads.com/book/show/28260587-empire-of-storms,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,4.55,"293,627",25426
https://www.goodreads.com/book/show/7973.Enchantment,Enchantment,Orson Scott Card,3.91,"26,229",2526
https://www.goodreads.com/book/show/92845.The_Black_Unicorn,"The Black Unicorn (Magic Kingdom of Landover, #2)",Terry Brooks,3.79,"17,959",350
https://www.goodreads.com/book/show/24779.The_Castle_of_Llyr,"The Castle of Llyr (The Chronicles of Prydain, #3)",Lloyd Alexander,4.06,"35,973",1128
https://www.goodreads.com/book/show/153783.The_Will_of_the_Empress,"The Will of the Empress (The Circle Reforged, #1)",Tamora Pierce,4.19,"20,782",585
https://www.goodreads.com/book/show/13554702-mage-blood,"Mage Blood (Beyond Series, #1.5)",Janet E. Morris,4.68,74,7
https://www.goodreads.com/book/show/8606522-torn,"Torn (Trylle, #2)",Amanda Hocking,4.03,"67,215",3291
https://www.goodreads.com/book/show/28507.Serpent_Mage,"Serpent Mage (The Death Gate Cycle, #4)",Margaret Weis,4.08,"21,093",199
https://www.goodreads.com/book/show/2213661.The_Graveyard_Book,The Graveyard Book,Neil Gaiman,4.14,"483,579",34757
https://www.goodreads.com/book/show/676737.Grendel,Grendel,John Gardner,3.69,"34,571",2246
https://www.goodreads.com/book/show/25194442-the-sons-of-thestian,"The Sons of Thestian (The Harmatia Cycle, #1)",M.E. Vaughan,4.02,328,91
https://www.goodreads.com/book/show/17450513-hunt-for-the-star,"Hunt for the Star (The Eldon Archives, #1)",Dane Richter,4.83,47,24
https://www.goodreads.com/book/show/11819066-traphis,Traphis: A Wizard's Tale,James D. Maxon,3.74,174,not found
https://www.goodreads.com/book/show/55876726-winterhorn,Winterhorn,Baiculescu Ovidiu Nicolae,4.61,28,12
https://www.goodreads.com/book/show/176892.The_Elvenbane,"The Elvenbane (Halfblood Chronicles, #1)",Andre Norton,3.96,"14,681",297
https://www.goodreads.com/book/show/34442170-twelve-weapons,Twelve Weapons,James Dwyer,4.75,20,4
https://www.goodreads.com/book/show/38332472-blackstone,Blackstone (The Ammolite Adventures #4),C.E.  Johnson,4.84,19,1
https://www.goodreads.com/book/show/870808.In_the_Realm_of_the_Wolf,"In the Realm of the Wolf (The Drenai Saga, #5)",David Gemmell,4.24,"8,456",165
https://www.goodreads.com/book/show/12043511-trinity,"Trinity (Dark Legacy Cycle, #1)",Domenico Italo Composto-Hart,3.99,301,36
https://www.goodreads.com/book/show/35621414-city-of-skies,"City of Skies (The Viking Assassin, #1)",Farah Cook,3.87,773,196
https://www.goodreads.com/book/show/35251468-greenstone,"Greenstone (The Ammolite Adventures, #3)",C.E.  Johnson,4.88,65,6
https://www.goodreads.com/book/show/56581167-stavros,Stavros,Juddy Anderson C. Punzalan,4.39,203,22
https://www.goodreads.com/book/show/92581.The_Chronicles_of_Master_Li_and_Number_Ten_Ox,"The Chronicles of Master Li and Number Ten Ox (The Chronicles of Master Li and Number Ten Ox, #1-3)",Barry Hughart,4.36,"1,752",160
https://www.goodreads.com/book/show/17183525-the-call-of-the-stone,"The Call of the Stone (Stonewiser, #2)",Dora Machado,3.99,149,11
https://www.goodreads.com/book/show/12759057-the-king-s-blood,"The King's Blood (The Dagger and the Coin, #2)",Daniel Abraham,4.01,"12,162",594
https://www.goodreads.com/book/show/175983.Memories_of_Ice,"Memories of Ice (Malazan Book of the Fallen, #3)",Steven Erikson,4.44,"49,797",1999
https://www.goodreads.com/book/show/1945059.The_Lords_of_Darkness,"The Lords of Darkness (Flat Earth, #1-3)",Tanith Lee,4.39,444,26
https://www.goodreads.com/book/show/11774272-the-killing-moon,"The Killing Moon (Dreamblood, #1)",N.K. Jemisin,3.93,"16,249",1940
https://www.goodreads.com/book/show/17878917-i-the-sun,"I, the Sun",Janet E. Morris,4.23,403,not found
https://www.goodreads.com/book/show/62032.The_13_Lives_of_Captain_Bluebear,"The 13½ Lives of Captain Bluebear (Zamonia, #1)",Walter Moers,4.27,"20,577",1546
https://www.goodreads.com/book/show/187049.From_the_Two_Rivers,"From the Two Rivers: The Eye of the World, Part 1 (Wheel of time, #1-1)",Robert Jordan,4.28,"18,142",not found
https://www.goodreads.com/book/show/526071.The_First_Chronicles_of_Druss_the_Legend,"The First Chronicles of Druss the Legend (The Drenai Saga, #6)",David Gemmell,4.35,"11,057",233
https://www.goodreads.com/book/show/7302794-bearers-of-the-black-staff,"Bearers of the Black Staff (Legends of Shannara, #1)",Terry Brooks,4.05,"9,998",496
https://www.goodreads.com/book/show/17404225-wizard-weather,Wizard Weather,Janet E. Morris,4.72,69,8
https://www.goodreads.com/book/show/29503766-the-destroyer-3,"The Destroyer 3 (The Destroyer, #3)",Michael-Scott Earle,4.25,"1,192",37
https://www.goodreads.com/book/show/29930568-the-destroyer-4,"The Destroyer 4 (The Destroyer, #4)",Michael-Scott Earle,4.24,"1,107",52
https://www.goodreads.com/book/show/58889.Sandry_s_Book,"Sandry's Book (Circle of Magic, #1)",Tamora Pierce,4,"42,190",not found
https://www.goodreads.com/book/show/3777732-city-of-glass,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,4.29,"879,269",30827
https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale,The Thirteenth Tale,Diane Setterfield,3.97,"294,149",24533
https://www.goodreads.com/book/show/13806.The_Thousandfold_Thought,"The Thousandfold Thought (The Prince of Nothing, #3)",R. Scott Bakker,3.93,"10,806",375
https://www.goodreads.com/book/show/25729807-doctors-in-hell,Doctors in Hell (Heroes in Hell #18),Janet E. Morris,4.73,67,9
https://www.goodreads.com/book/show/215542.The_Rivers_of_Zadaa,"The Rivers of Zadaa (Pendragon, #6)",D.J. MacHale,4.2,"23,790",370
https://www.goodreads.com/book/show/160859.Shadow_Moon,"Shadow Moon (Chronicles of the Shadow War, #1)",George Lucas,3.3,"2,125",186
https://www.goodreads.com/book/show/437788.Song_of_the_Beast,Song of the Beast,Carol Berg,4.04,"2,336",167
https://www.goodreads.com/book/show/420496.A_Knight_of_the_Word,"A Knight of the Word (Word & Void, #2)",Terry Brooks,4.06,"14,787",352
https://www.goodreads.com/book/show/140225.The_Voyage_of_the_Dawn_Treader,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,4.09,"428,241",not found
https://www.goodreads.com/book/show/8069828-the-crimson-crown,"The Crimson Crown (Seven Realms, #4)",Cinda Williams Chima,4.47,"40,521",2981
https://www.goodreads.com/book/show/73932.The_Paradise_War,"The Paradise War (The Song of Albion, #1)",Stephen R. Lawhead,4.05,"9,807",522
https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,3.99,"1,113,499",35943
https://www.goodreads.com/book/show/31338.Memnoch_the_Devil,"Memnoch the Devil (The Vampire Chronicles, #5)",Anne Rice,3.76,"77,604",1729
https://www.goodreads.com/book/show/228991.The_Second_Chronicles_of_Thomas_Covenant,"The Second Chronicles of Thomas Covenant (The Second Chronicles of Thomas Covenant, #1-3)",Stephen R. Donaldson,4.02,"3,557",38
https://www.goodreads.com/book/show/40995.Sword_Citadel,Sword & Citadel (The Book of the New Sun #3-4),Gene Wolfe,4.33,"11,580",478
https://www.goodreads.com/book/show/202039.King_s_Dragon,"King's Dragon (Crown of Stars, #1)",Kate Elliott,3.8,"8,877",356
https://www.goodreads.com/book/show/585576.Tales_From_the_Vulgar_Unicorn,"Tales From the Vulgar Unicorn (Thieves' World, #2)",Robert Lynn Asprin,3.85,"3,260",71
https://www.goodreads.com/book/show/10425098-escaping-destiny,"Escaping Destiny (Tapestry Chronicles, #1)",Jeffrey Pierce,4.03,146,27
https://www.goodreads.com/book/show/52862903-maya-of-the-in-between,Maya of the In-between (Maya Rising #1),Sita Bennett,4.7,111,not found
https://www.goodreads.com/book/show/17163514-the-rose-and-the-thorn,"The Rose and the Thorn (The Riyria Chronicles, #2)",Michael J. Sullivan,4.4,"23,329",1104
https://www.goodreads.com/book/show/16075834-tribesman,"Tribesman (Tribesman, #1)",Paul Freeman,3.88,151,26
https://www.goodreads.com/book/show/23154350-the-last-dragon-slayer,"The Last Dragon Slayer (Deathsworn Arc, #1)",Martyn Stanley,3.68,454,108
https://www.goodreads.com/book/show/43700522-otuna-s-flute,Otuna's Flute,Maricar Banguis,4.94,32,not found
https://www.goodreads.com/book/show/11447962-the-rootless,The Rootless,Angelo Tsanatelis,4.29,31,3
https://www.goodreads.com/book/show/338329.Three_Hearts_and_Three_Lions,Three Hearts and Three Lions,Poul Anderson,3.86,"4,435",341
https://www.goodreads.com/book/show/33225153-wandfasted,"Wandfasted (The Black Witch Chronicles, #0.5)",Laurie Forest,4.26,"4,079",372
https://www.goodreads.com/book/show/44062503-1--,سلسلة سلام (1) - رواية بعد السهوك,م.سارة أحمد,4.81,200,48
https://www.goodreads.com/book/show/92408.Shardik,Shardik,Richard  Adams,3.5,"4,019",309
https://www.goodreads.com/book/show/125956.Black,"Black: The Birth of Evil (The Circle, #1)",Ted Dekker,4.18,"32,288",not found
https://www.goodreads.com/book/show/234184.Stone_of_Tears,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,4.1,"109,051",not found
https://www.goodreads.com/book/show/28762288-pseudo-dragon,"Pseudo-Dragon (The Blue Dragon's Geas, #4)",Cheryl Matthynssens,4.39,143,16
https://www.goodreads.com/book/show/43917.Rise_of_a_Merchant_Prince,"Rise of a Merchant Prince (The Serpentwar Saga, #2)",Raymond E. Feist,4.07,"27,611",262
https://www.goodreads.com/book/show/59219.The_Talisman,"The Talisman (The Talisman, #1)",Stephen King,4.13,"115,275",3863
https://www.goodreads.com/book/show/12177850-a-song-of-ice-and-fire,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",George R.R. Martin,4.58,"56,228",1705
https://www.goodreads.com/book/show/25489134-the-bear-and-the-nightingale,"The Bear and the Nightingale (The Winternight Trilogy, #1)",Katherine Arden,4.1,"157,006",21665
https://www.goodreads.com/book/show/91474.Proven_Guilty,"Proven Guilty (The Dresden Files, #8)",Jim Butcher,4.39,"111,568",not found
https://www.goodreads.com/book/show/19298.The_Swords_of_Night_and_Day,"The Swords of Night and Day (The Drenai Saga, #11)",David Gemmell,4.33,"8,589",159
https://www.goodreads.com/book/show/23491735-sword-of-shadows,"Sword of Shadows (Shadow Series, #2)",C.N. Lesley,4.43,83,42
https://www.goodreads.com/book/show/399345.The_Chronicles_of_Corum,"The Chronicles of Corum (Corum, #4-6)",Michael Moorcock,4.04,"1,659",30
https://www.goodreads.com/book/show/186182.Kull,Kull: Exile of Atlantis,Robert E. Howard,4,"1,963",134
https://www.goodreads.com/book/show/18044158-the-one,"The One (Species Intervention #6609, #6)",J.K. Accinni,4.46,259,48
https://www.goodreads.com/book/show/317497.The_Misenchanted_Sword,"The Misenchanted Sword (Ethshar, #1)",Lawrence Watt-Evans,4.03,"3,433",not found
https://www.goodreads.com/book/show/7114825-cold-magic,"Cold Magic (Spiritwalker, #1)",Kate Elliott,3.72,"8,892",not found
https://www.goodreads.com/book/show/239105.The_Silent_Blade,"The Silent Blade (Forgotten Realms: Paths of Darkness, #1; Legend of Drizzt, #11)",R.A. Salvatore,4.13,"19,657",226
https://www.goodreads.com/book/show/20174424-city-of-stairs,"City of Stairs (The Divine Cities, #1)",Robert Jackson Bennett,4.07,"31,357",3513
https://www.goodreads.com/book/show/1021251.The_Birthgrave,"The Birthgrave (Birthgrave, #1)",Tanith Lee,3.77,"1,553",140
https://www.goodreads.com/book/show/50027.Homeland,"Homeland (Forgotten Realms: The Dark Elf Trilogy, #1; Legend of Drizzt, #1)",R.A. Salvatore,4.25,"80,326",2686
https://www.goodreads.com/book/show/492069.M_lusine,"Mélusine (Doctrine of Labyrinths, #1)",Sarah Monette,3.64,"4,122",405
https://www.goodreads.com/book/show/15567.The_Wishsong_of_Shannara,"The Wishsong of Shannara (The Original Shannara Trilogy, #3)",Terry Brooks,3.97,"51,876",844
https://www.goodreads.com/book/show/12432220-the-false-prince,"The False Prince (Ascendance, #1)",Jennifer A. Nielsen,4.2,"85,587",10068
https://www.goodreads.com/book/show/15566.The_Elf_Queen_of_Shannara,"The Elf Queen of Shannara (Heritage of Shannara, #3)",Terry Brooks,4.05,"30,316",292
https://www.goodreads.com/book/show/47212.Storm_Front,"Storm Front (The Dresden Files, #1)",Jim Butcher,3.99,"320,798",18053
https://www.goodreads.com/book/show/568116.Hero_in_the_Shadows,"Hero in the Shadows (The Drenai Saga, #9)",David Gemmell,4.29,"7,431",158
https://www.goodreads.com/book/show/77161.Grass_for_His_Pillow,"Grass for His Pillow (Tales of the Otori, #2)",Lian Hearn,4.04,"23,382",708
https://www.goodreads.com/book/show/3274660-tempus-with-his-right-side-companion-niko,Tempus with his right-side companion Niko,Janet E. Morris,4.12,247,17
https://www.goodreads.com/book/show/13834.The_Realms_of_the_Gods,"The Realms of the Gods (Immortals, #4)",Tamora Pierce,4.32,"53,921",1083
https://www.goodreads.com/book/show/5093.Song_of_Susannah,"Song of Susannah (The Dark Tower, #6)",Stephen King,3.98,"143,795",4257
https://www.goodreads.com/book/show/18122.The_Amber_Spyglass,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,4.09,"330,642",11852
https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,4.62,"3,195,161",73223
https://www.goodreads.com/book/show/27411345-wrath,"Wrath (The Faithful and the Fallen, #4)",John Gwynne,4.49,"11,170",1271
https://www.goodreads.com/book/show/393145.The_Riddle,The Riddle,Alison Croggon,4.11,"21,141",627
https://www.goodreads.com/book/show/974209.The_Misplaced_Legion,"The Misplaced Legion (The Videssos Cycle, #1)",Harry Turtledove,3.91,"1,747",59
https://www.goodreads.com/book/show/40651803-valor,"Valor (The Faithful and the Fallen, #2)",John Gwynne,4.4,"15,693",1417
https://www.goodreads.com/book/show/12652457-the-broken-eye,"The Broken Eye (Lightbringer, #3)",Brent Weeks,4.46,"56,170",2387
https://www.goodreads.com/book/show/34517.Reaper_Man,"Reaper Man (Discworld, #11; Death, #2)",Terry Pratchett,4.26,"91,330",3144
https://www.goodreads.com/book/show/9329354-the-way-of-kings-part-1,"The Way of Kings, Part 1 (The Stormlight Archive #1, Part 1 of 2)",Brandon Sanderson,4.65,"19,921",1160
https://www.goodreads.com/book/show/5659537-naamah-s-kiss,"Naamah's Kiss (Naamah Trilogy, #1)",Jacqueline Carey,4.12,"13,774",677
https://www.goodreads.com/book/show/25781.The_Iron_Dragon_s_Daughter,The Iron Dragon's Daughter,Michael Swanwick,3.68,"3,696",326
https://www.goodreads.com/book/show/16087861-flame-of-sevenwaters,"Flame of Sevenwaters (Sevenwaters, #6)",Juliet Marillier,4.15,"7,691",633
https://www.goodreads.com/book/show/6065889-the-price-of-spring,"The Price of Spring (Long Price Quartet, #4)",Daniel Abraham,4.09,"5,559",340
https://www.goodreads.com/book/show/13815.Servant_of_the_Empire,"Servant of the Empire (The Empire Trilogy, #2)",Raymond E. Feist,4.31,"27,391",470
https://www.goodreads.com/book/show/46777.Tithe,"Tithe (Modern Faerie Tales, #1)",Holly Black,3.71,"87,423",not found
https://www.goodreads.com/book/show/62478.Shadowdale,"Shadowdale (Forgotten Realms: Avatar, #1)",Richard Awlinson,3.71,"5,712",118
https://www.goodreads.com/book/show/317504.Mistress_of_the_Empire,"Mistress of the Empire (The Empire Trilogy, #3)",Raymond E. Feist,4.33,"24,690",484
https://www.goodreads.com/book/show/846424.Shadows_of_Sanctuary,"Shadows of Sanctuary (Thieves' World, #3)",Robert Lynn Asprin,3.82,"2,806",52
https://www.goodreads.com/book/show/6342483-avempartha,"Avempartha (The Riyria Revelations, #2)",Michael J. Sullivan,4.31,"12,140",559
https://www.goodreads.com/book/show/68455.Wie_a_Jask_ki,"Wieża Jaskółki (Saga o Wiedźminie, #4)",Andrzej Sapkowski,4.25,"67,836",2900
https://www.goodreads.com/book/show/69169.God_Stalk,"God Stalk (Kencyrath, #1)",P.C. Hodgell,4.11,"2,325",not found
https://www.goodreads.com/book/show/554773.The_Iron_Tower,"The Iron Tower (Iron Tower, #1-3)",Dennis L. McKiernan,3.96,788,59
https://www.goodreads.com/book/show/284440.Skulduggery_Pleasant,"Skulduggery Pleasant (Skulduggery Pleasant, #1)",Derek Landy,4.16,"59,579",4695
https://www.goodreads.com/book/show/17399863-the-call-of-agon,"The Call of Agon (The Children of Telm, #1)",Dean F. Wilson,3.59,382,68
https://www.goodreads.com/book/show/26872739-broken-blades-don-t-sing,"Broken Blades Don’t Sing (Tales of Ashkar, #1)",Kayl Karadjian,3.89,38,23
https://www.goodreads.com/book/show/40941582,گم شده ای در مه,سید مرتضی مصطفوی,3.78,679,198
https://www.goodreads.com/book/show/42647647-fate-forged,"Fate Forged (Bound Magic, #1)",B.P. Donigan,4.09,161,33
https://www.goodreads.com/book/show/44440654-spintec-torul-sor-ii,"Spintecătorul Sorții (Cartea Oamenilor, #1)",Miruna Drăghici,4.33,9,6
https://www.goodreads.com/book/show/15447.The_Source_of_Magic,"The Source of Magic (Xanth, #2)",Piers Anthony,3.88,"24,164",436
https://www.goodreads.com/book/show/10165761-quintana-of-charyn,"Quintana of Charyn (Lumatere Chronicles, #3)",Melina Marchetta,4.31,"14,302",1705
https://www.goodreads.com/book/show/57040.The_Morgaine_Saga,"The Morgaine Saga (Morgaine & Vanye, #1-3)",C.J. Cherryh,4.1,"1,751",69
https://www.goodreads.com/book/show/25434130-the-sigil-blade,"The Sigil Blade (Archon Sigil Trilogy, #1)",Jeff   Wilson,3.78,932,45
https://www.goodreads.com/book/show/31240457-masks-of-moi-dan,Masks of Moi'dan,James Dwyer,it,15,3
https://www.goodreads.com/book/show/52832587-2--,سلسلة سلام (2) - رواية قناع الشيطان,م.سارة أحمد,4.77,71,not found
https://www.goodreads.com/book/show/57669236-3--,سلسلة سلام (3) - رواية سيد البارقة,م.سارة أحمد,4.98,60,29
https://www.goodreads.com/book/show/11399934-the-merchant-and-the-menace,"The Merchant and the Menace (The Seraphinium, #1)",Daniel McHugh,3.67,189,20
https://www.goodreads.com/book/show/57491471-wil-o-wish,WIL O WISH,Juddy Anderson C. Punzalan,4.51,191,17
https://www.goodreads.com/book/show/15790816-the-tyrant-s-law,"The Tyrant's Law (The Dagger and the Coin, #3)",Daniel Abraham,4.07,"9,693",509
https://www.goodreads.com/book/show/1462020.Winterbirth,"Winterbirth (The Godless World, #1)",Brian Ruckley,3.38,"3,235",205
https://www.goodreads.com/book/show/15776615-the-summoner,"The Summoner (The Legends of Arth, #1)",Randy Massey,4.2,60,20
https://www.goodreads.com/book/show/210250.Foundling,"Foundling (Monster Blood Tattoo, #1)",D.M. Cornish,3.89,"7,777",719
https://www.goodreads.com/book/show/40221876-eve-of-snows,"Eve of Snows (Sundering the Gods, #1)",L. James Rice,4.02,143,not found
https://www.goodreads.com/book/show/104069.Silverlock,"Silverlock (Silverlock, #1)",John Myers Myers,3.93,"1,506",172
https://www.goodreads.com/book/show/7706929-wind-from-the-abyss,"Wind from the Abyss (Silistra, #3)",Janet E. Morris,4.03,114,9
https://www.goodreads.com/book/show/1876770.Chrzest_ognia,"Chrzest ognia (Saga o Wiedźminie, #3)",Andrzej Sapkowski,4.27,"80,911",3581
https://www.goodreads.com/book/show/17936909-evil-among-us,"Evil Among Us (Species Intervention #6609, #5)",J.K. Accinni,4.45,274,69
https://www.goodreads.com/book/show/34262.Peter_and_the_Starcatchers,"Peter and the Starcatchers (Peter and the Starcatchers, #1)",Dave Barry,4.03,"74,131",5039
https://www.goodreads.com/book/show/121127.Faith_of_the_Fallen,"Faith of the Fallen (Sword of Truth, #6)",Terry Goodkind,4.09,"70,180",1201
https://www.goodreads.com/book/show/14781491-the-time-of-contempt,"The Time of Contempt (The Witcher, #2)",Andrzej Sapkowski,4.18,"99,284",4520
https://www.goodreads.com/book/show/15992895-armageddon-cometh,"Armageddon Cometh (Species Intervention #6609, #3)",J.K. Accinni,4.34,267,93
https://www.goodreads.com/book/show/13038833-forge-of-darkness,"Forge of Darkness (The Kharkanas Trilogy, #1)",Steven Erikson,4.13,"8,212",449
https://www.goodreads.com/book/show/18069284-the-vampire-king,"The Vampire King (The Horn King, #3)",Brae Wyckoff,4.81,16,5
https://www.goodreads.com/book/show/18884.Polgara_the_Sorceress,Polgara the Sorceress,David Eddings,4.1,"28,237",not found
https://www.goodreads.com/book/show/17322045-hive,"Hive (Species Intervention #6609, #4)",J.K. Accinni,4.4,359,not found
https://www.goodreads.com/book/show/32636.Abarat,"Abarat: Days of Magic, Nights of War",Clive Barker,4.21,"14,549",470
https://www.goodreads.com/book/show/394969.The_River_Wall,"The River Wall (Gandalara Cycle, #7)",Randall Garrett,4.3,432,not found
https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,4.58,"3,366,103",66238
https://www.goodreads.com/book/show/13830041-veil-of-the-dragon,Veil of the Dragon,Tom Barczak,3.88,33,12
https://www.goodreads.com/book/show/20821111-the-young-elites,"The Young Elites (The Young Elites, #1)",Marie Lu,3.88,"124,824",14107
https://www.goodreads.com/book/show/13999.To_Light_a_Candle,"To Light a Candle (Obsidian Mountain, #2)",Mercedes Lackey,4.13,"9,741",166
https://www.goodreads.com/book/show/2443516.An_Autumn_War,"An Autumn War (Long Price Quartet, #3)",Daniel Abraham,4.04,"6,634",288
https://www.goodreads.com/book/show/811161.A_Betrayal_in_Winter,"A Betrayal in Winter (Long Price Quartet, #2)",Daniel Abraham,3.9,"6,778",359
https://www.goodreads.com/book/show/10429092-the-girl-of-fire-and-thorns,"The Girl of Fire and Thorns (Fire and Thorns, #1)",Rae Carson,3.79,"78,787",7419
